label,generated_text
9,vintage rv truck spotted at night in the wilds of michigan 3
9,a truck sits on a dirt road at night
9,some pictures of a truck at night
9,a cartoon giraffe in front of a purple court
9,a truck parked in front of a large crane
9,a truck is parked on a dock in fog
9,an image of trucks with a building in the background
9,blue toy dump truck sits on grass
9,a blue truck that is on the ground next to trees
9,the truck is located inside a building
9,a old truck in a museum with two people standing by it
9,old truck in the middle of the room
9,a truck is shown driving on a street at night
9,a truck driving around with a man riding in it
9,a cartoon of a delivery truck in a parking lot
9,a video game truck is shown on a table
9,a small truck sits on a table with a white tablecloth
9,the truck in the video game
9,a yellow car with big tires and a yellow roof
9,yellow dump truck on a dirt road
9,a yellow truck sitting in the middle of a forest
9,a green truck parked in front of a house
9,a green truck with red and white stripes
9,an image of a truck with a sign that reads
9,a truck sitting in the corner of a room
9,the firehouse is decorated with pictures of fire trucks
9,a cartoon drawing of a flatbed truck
9,a flatbed truck sitting on a pink background
9,a semi truck is in a pink background
9,a painting of a yellow truck moving on a road
9,a yellow truck traveling along a road near a green field
9,a painting of a yellow truck in a landscape
9,toy dump truck on a orange background
9,a model toy trash truck is on a table
9,a green and white garbage truck is sitting on a orange surface
9,the truck is blue and is covered with blue and yellow stripes
9,a moving truck with a blue sign and yellow background
9,a blue and yellow moving truck on a yellow background
9,a truck with a grey background
9,a garbage truck on a grey background
9,a grey truck in a gray background
9,a truck is in an elevator of a tunnel
9,a large truck is parked in an empty tunnel
9,a large yellow truck parked in a tunnel
8,a blue toy airplane is displayed on a white surface
8,"a big ship in the ocean, with a blue sky"
8,"the luxury caribbean cruise ship, ms'scarlett', in a dummy image"
8,a ship in the middle of a lake
8,a sail boat is in the water by a large ship
8,sail boat and ships in blue water
8,large ship moving in rough water
8,an illustration of a ship traveling through water
8,there is a large sailing ship on the water
8,ship with sails traveling in the ocean
8,ship model wichita – a floating barge
8,a ship in the water with a yellow buoy
8,car races f1 gt 2 f1 gt pc
8,a blue racing car on a hilly surface
8,a blue car on the snowy road
8,ship in the ocean is sailing past on an empty waterway
8,a large ship floating on the water
8,large ship traveling on the water in blue color
8,an illustration of an airplane flying over the ocean
8,a ship floats in the sea on a dark blue background
8,a sea ship is floating in blue waters
8,the tall ships sailing across a large body of water
8,a ship that has been cut down is sitting on the ocean
8,a small sailing ship is floating in the ocean
8,a ship sailing on the ocean in a digital game
8,a pixelated image of a dark ship floating in the water
8,a cargo ship in the water at night
8,a ship in the middle of the ocean at night
8,the mansion's tall ship has a red bow
8,a photo of the setting sun and ships on the water
8,the sun is setting with a ship on the water
8,a large ship in the water with two small boats
8,a large container ship is seen sailing in the ocean
8,a large ship with two towers near the water
8,the blurry photo of a ship on the ocean in the fog
8,an image of a black cat boat
8,a ship sitting in front of the dock
8,person and the aastu is the tallest ship in the world
8,the royal chariot cruise ship in the ocean
8,a ship is sailing in the ocean
8,a cruise ship in the ocean with a full moon
8,a ship in a grey fog off of santa cruz
8,tall ship'mahoosuc' reborn 2
8,a ship sitting on the water in the fog
8,a large red ship sits on the water with blue sky in the background
8,a large ship is floating in the ocean
8,cargo ship travelling in the open ocean
8,a large ship in the ocean next to the shore
8,a large ocean liner with cargo in the water
8,an image of a large cargo ship in the ocean
8,a small car with a blue roof is sitting on a hill
8,a black and white car sitting in the parking lot
8,a red ship sailing in the ocean
8,a sailing ship with a gray cloud over it
8,a green and red ship traveling in a sea
8,a large ship floating in the ocean on a blue background
8,a ship sails in the water
8,a ship in the night sky
8,an airplane sitting in the grass next to a boat
8,this is a ship sailing on the water
8,ship in the middle of a body of water
8,a ship with large towers in the sky
8,a docked ship at night on the water
8,red heart rcti's annual lighting of the ship on the san francisco bay 1
8,a large blue ship on the water next to a building
8,a large container ship is in the ocean with a large sail
8,an ocean ship is in the background
8,a large ship is sailing across the water
8,'the carrier' at a distance in an ocean
8,"person, the first us carrier"
8,this red ship is sailing in the water
8,the game is set in a dark ship and there is a boat in the water
8,the white ship is parked at a dock
8,a large black ship with red stripes is in the water
8,the tall ship person at pier 1 in cleveland 2
8,a large ship is on the water on a cloudy day
8,there is a ship in the middle of the ocean
8,a ship sailing in the ocean in a blue sky
8,the sailing ship that appears on the ocean
8,the picture shows the top of a ship
8,the fish are catching the large fish
8,a ship and a hulk of metal sitting in a row on a white background
