label,generated_text
9,two fire trucks sit in a building with light coming in from the sides
9,old cars parked in a grassy area
9,a truck and some cars are on display
9,the vintage cars show will be held at the ct fairgrounds
9,a blue and white car sitting in the street
9,blue truck image png
9,a cartoon of a truck with wheels and wheels
9,a small blue truck has a load of sand
9,two trucks are seen on a dark road
9,a truck with large red and black machinery in front
9,a large truck dumping coal in the water
9,a white truck in the dark with a light on it
9,a truck with lights on in the dark
9,the cartoon character has a ball on his head
9,a cartoon animal sitting down on the ground
9,a large truck parked in front of a warehouse
9,trucking companies in the usa
9,a commercial truck in an industrial area
9,the truck in the museum has several men standing next to it
9,an old fashioned pickup truck on the streets of phoenix
9,a person sitting in front of an old rusty truck
9,a cartoon picture of a large truck parked in front of a city
9,a truck is parked next to a blue building
9,a cartoon image of a box truck parked in front of a store
9,the model of a truck is on display
9,a truck with tires on the ground
9,the truck in the game is on display
9,a close up of a black dog eating from a water fountain
9,a truck is driving down the highway on a mountain
9,a game about driving an ice cream truck in the snow
9,a cartoon truck driving in snow
9,an old pickup truck sitting in a street
9,old black and white photo of a truck parked on a street
9,an image of a large truck in a parking lot
9,a black truck is shown driving down the road
9,a truck is driving in a parking lot in the sky
9,a picture of a small white truck
9,a truck is traveling down a sidewalk
9,a white truck moving along a surface
9,a green truck with a front and back camera on it
9,a black and green truck in a white background
9,dump truck from mvc 3
9,the c2 - k3m garbage truck
9,a small toy truck that has been painted
8,a red ship traveling across the ocean in the middle of a wave
8,an image of a red cargo ship in the ocean
8,the w a t s ship
8,a small ship is floating in the ocean in a cloudy sky
8,an image of a ship in the water with clouds in the background
8,a sail boat is sitting in the water next to a large cargo ship
8,an image of a blue and red ship in a river
8,a ship docked in the water at the dock
8,a ship is traveling on the water
8,fog envelops a ship
8,the ship is out in the open water
8,a ship model on a table in front of a wall
8,a small ship is floating in the water
8,a large container ship in the water on a wooden dock
8,the ship in the water looks foggy
8,small ship in blue ocean background
8,a ship is moving through a dark ocean
8,the image shows a large ship on the water
8,an orange steam ship sailing on the ocean
8,a painting of a ship sailing in the ocean
8,a painting of a large ship in the ocean
8,a blue and white car with two wheels in the air
8,the ghost ship is seen floating in the ocean
8,a ship under the sun on a foggy day
8,a ship in the water with a cloudy sky
8,an image of a spaceship with a white background
8,a cartoon ship in the game
8,an image of a spaceship with two circles on it
8,ship in the open ocean with brown circles in it
8,a ship is in the water with small flies flying around it
8,a large cargo ship traveling along a large body of water
8,red ship in the blue sea
8,red cargo ship on the ocean
8,a ship in the middle of the ocean with clouds over it
8,"a ship in a sea, with a green boat"
8,the old sailing ship is docked in a harbor
8,the outline of a ship in the snow
8,the ferry boat that carries tourists through the san bernardino flood 4
8,a cargo ship docked in the water
8,a cargo ship is next to the dock
8,a ship at sea in a dingy ocean with fog
8,"the sunken ships at the port of stavanger, norway"
8,blurry view of water with large ships floating
8,blurred photo of ships and boats at the dock
8,the ship sails through the ocean on a pixelated beach
8,catamaran sailing yacht in the sea
8,a ship is sailing in the water
8,a ship sailing in the ocean
8,a ship is docked near a large group of trees
8,the ships in the ocean are moving in close proximity to one another
8,an mnp with a container ship in a deep blue sea
8,two large cargo ships in the ocean
8,a dog is sitting on a boat
8,a ship is floating in the ocean
8,a ship in the middle of the ocean
8,a container ship sailing in the ocean with a blue sky
8,a ship in the water with many containers
8,a ship sailing on the ocean
8,a ship is floating in the water and surrounded by clouds
8,a ship going in to port in a snowstorm
8,red ship with a blue boat with a white roof
8,a ship is docked at a port
8,a large ship is traveling through the water
8,the american navy ship pacific is travelling on the ocean
8,a ship is anchored on the ocean at night
8,a large black ship floating in the water
8,a ship traveling across the water with mountains in the background
8,the painting shows a tall ship in the water
8,a painting of a ship floating in the ocean
8,a painting of a tall ship near a calm body of water
8,a white cruise ship in the ocean at sunset
8,a white ship under a dark and cloudy sky
8,a big ship is docked at night on the water
8,a large red ship on the ocean at night
8,ship in the sea by cfac
8,a ship sailing in the open sea
8,the blue ship on the water has lots of people on it
8,a pixelated image of a ship on a white background
8,an airplane falling down to the water with a blue sky
8,a large ship that is traveling through the ocean
8,cargo vessel in open sea
