label,generated_text
9,a group of trucks is on the side of the road
9,a blurry image of a truck driving on a road
9,a blurry photo of trucks driving through a fog
9,photo of fog surrounding a large truck
9,a blurry image of a truck that is driving down a street
9,a blurry image of a truck driving down the street
9,a blurry photo of cars parked in front of a building
9,garbage truck & waste disposal truck
9,"commercial vehicle rental waste recycling truck, waste water tank truck, garbage truck, waste water treatment"
9,an image of a garbage truck in the parking lot
9,a blurry image of some rusty trucks
9,a blue dump truck in the middle of a parking lot
9,a blue garbage truck parked in a lot
9,a truck that looks like a blue trash can
9,big brown dump truck png icon
9,"a grey, brown, and yellow dump truck is shown on the background"
9,a black and white picture of a dump truck
9,a red truck is parked in front of a road
9,the image of the truck is shown in red
9,an image of a large red truck on the road
9,a semi truck on a white background with a woman standing inside
9,the blue truck has a man standing on the side
9,a man in a blue shirt stands in front of a truck
9,this is an image of a blue truck in a field
9,a truck is parked next to grass on a sunny day
9,an image of a blue truck in a garage
9,a large white truck parked on the street with trees in the background
9,a dump truck sits on a street
9,a small dump truck sitting on the street
9,a white moving truck with blurred lines on it
9,a moving truck on a blurry background
9,large truck at the entrance of the truck
9,a large blue semi - truck on a white background
9,a blue big rig truck on white background
9,blue semi truck by toy tv vyxa
9,the blue truck is parked in front of the trees
9,a truck parked in a wooded area
9,the large truck parked on a hillside
9,an old truck in a foggy background
9,a large truck is parked in the fog
9,a red truck parked in a fog filled parking lot
9,the truck is in the middle of the road and there is a lot of snow
9,a trailer on snowy roads and trucks in the back
9,"mobile bulk liquid truck hire, victoria"
9,large white truck on road with blue sky
9,a large truck has just been hit by a car
9,a large truck is sitting on top of a gray building
9,this photo shows a truck parked in front of a building
9,a large truck sitting outside in front of a white building
9,an image of a large truck parked outside
9,a blue and white truck sitting in front of a building
9,a truck in a dusty field is traveling to work
9,a tow truck and some cars driving on the dirt road
9,person is getting an all new truck with all new accessories
9,this is a black and white photo of a truck in the garage
9,a black and white photo of two men standing near a truck
9,santa monica firetruck is one of the first cars in santa monica's history
9,the image shows a large truck on a road with many small birds flying around it
9,a large truck driving down the highway
9,a truck on the highway
9,an old red truck with a number on it
9,"a large truck with red, yellow and black dots on the truck"
9,an image of a small truck with circles around it
9,nissan k15 engine truck
9,a blue truck in the parking lot with a flag on it
9,there are several trucks sitting in the fog
9,truck driving down road in fog
9,a fire truck on a hillside
9,red fire truck on a dusty road
9,an old fire truck sitting in the middle of a field
9,this is an jpg picture of a truck that is moving
9,the truck is on a dirt road with a large grass field
9,a red truck with white wheels and a dirt road
9,the truck has a dark background with a black light
9,a white truck with a dark black and grey exterior
9,truck of the future truck driver
9,a white truck is parked next to a barn
9,a tank truck with several empty fuel cans
9,this truck is parked on the side of the road
9,the photo shows the back of a truck in the middle of the city
9,dump trucks for sale at j t automotive
9,an image of a dump truck with its rear doors open
9,this truck is for sale at the lot
9,a commercial firetruck with two men in uniforms and on the front steps
9,a large white and grey truck is sitting in front of it
9,some tractors and trucks parked near one another
9,trucks in a parking lot with many different vehicles
9,a picture of a lot of trucks and cars in a field
9,a large truck in a parking lot with a trailer
9,a large green semi truck parked on the street
9,a big semi truck parked on the street
9,a fire truck in front of a building with two towers
9,an old red fire truck sitting in front of a brick building
8,two ships are sailing across the ocean
8,a ship is seen floating on the ocean with no sun
8,a large ship is sailing in the ocean in a foggy day
8,a large old ship on the water in a sloping fog
8,a ship in the water in a fog
8,this is a white bird with red feet standing on the water
8,a white bird on a gray body of water
8,a large ship is traveling along the water
8,a ship is traveling in the middle of the water
8,a car in front of a gray building
8,a ship in the ocean on a foggy day
8,a small cartoon airplane is shown
8,an animated image of a cartoon boat
8,a ship in the ocean with a green color
8,a green cargo ship is floating in the water
8,a ship is sitting at the dock of a harbor
8,a black and white shot of an old ship in a muddy lake
8,ship passing by on the sea with clouds in the sky
8,a large ship in the ocean in the distance
8,a ship in the ocean with a cloudy sky
8,an image of a ship in the water
8,a ship sailing in the ocean on a foggy day
8,a large ship in the fog at the dock
8,a rusting cargo ship sits in front of fog
8,fog in the sea behind the ships
8,"ship and fog, a scene from a movie"
8,a group of ships is floating on the ocean
8,an ocean with cargo ships floating in it
8,a large ship docked in the ocean under a cloudy sky
8,a white cruise ship sits in the middle of a crowded beach
8,a cruise ship on the ocean reflected in the water
8,an image of a cruise ship in a cloudy sky
8,large ship in the fog
8,a ship sailing on a foggy sea
8,a ship in the clouds by person
8,a large ship is on the water near some trees
8,there is a black ship on a gray sky
8,the 'the island ship'' - a portrait of hms 'the island ship''
8,a ship traveling through the fog and a moon over the sea
8,an illustration of a ship in the dark ocean
8,a ship is sailing in the dark sea
8,the cruise ship is going out on the ocean
8,a large cruise ship surrounded by seagulls flying in the sky
8,the uss battleship hs 155
8,a navy ship is in the water
8,ship from the united states of america
8,red ship with white hull and blue paint on it
8,a red and black cargo ship is on the water
8,a large cargo ship at the port
8,ship sailing through misty waters
8,cruise ship in fog
8,ship in the fog in the middle of the ocean
8,a ship is on the ocean with no one on board
8,an animated illustration of a large ship sailing in the ocean
8,"a ship in the ocean, with lots of water behind it"
8,cargo ship - ocean cargo
8,some ships are in the water while a boat floats by
8,a close up view of a ship that is laying on water
8,a zromt in fog with two ships on the water
8,a boat in the fog with a white bird in it
8,blue ships on the water near a beach
8,an image of birds flying over a body of water
8,a dark and blurry image of a ship
8,the racing car rc car & truck game for the sonic hedgehog jr
8,a cartoon of a racing boat with an image of a girl
8,a bridge with a ship passing under it
8,the cover of fishing the coast of north carolina
8,black bear stuck in a subway car in taiwan
8,speed boat with rocks and birds in the sky
8,an animated gif of a large ship floating in the ocean
8,a sailing ship in the water under a rainy sky
8,a ship cruising in the water under a rain storm
8,a ship on the water and some trees behind it
8,a very large ship in the air
8,ship in a fog
8,a large container ship in the fog
8,a container ship going down the river on a cloudy day
8,a city scene with a city bus and a subway car
8,a picture of a ship on the water with a fishing boat in front of it
8,a painting of a large ship on the ocean
8,a ship is going through the water with some rocks
8,ship in the water with many people in it
8,this is a picture of a ship that is being towed by a tug boat
8,a small image of a black ship in a lake
