label,generated_text
9,a small commercial truck in the middle of a floor
9,a truck sitting on top of a table
9,a blue truck drives through the road
9,an image of a toy truck in a tunnel
9,a small truck in the garage with a chopper inside
9,a digital rendering of a truck on the road
9,a semi truck traveling down the road
9,a semi truck parked on the side of the road
9,an animated character walking in the street with a truck
9,the truck with red lights sitting on the side of the road
9,a truck parked in the street
9,an image of a truck with green grass in front of it
9,a brown and green truck with wheels
9,a truck is traveling down the road
9,a truck driving on the highway
9,a truck drives down the highway and is seen from above
9,an old truck is parked in the garage
9,"the car is in the dark with red, orange and blue colors"
9,the car show at the philadelphia auto museum was amazing
9,a dog sits on a small boat
9,the black dog is on the ground
9,a dog in a muddy yard is laying down
9,the semi truck is in a garage with a wall
9,a picture of a semi truck in a dark room
9,a truck is parked outside a building
9,a blue semi truck parked in a parking lot
9,person on twitter the road is a blue semi truck
9,a white semi truck is parked in the dirt
9,a large semi truck is sitting in a dirt area
9,a large truck parked in the dirt
9,blue truck with yellow logos on it
9,the rear of a truck with an orange and blue trailer
9,a white truck with blue trailer on top
9,a large military truck on the street
9,an image of a large army truck on pink
9,a green military truck sitting in the grass
9,"a large, green and black truck with yellow stripes"
9,dump truck icon png image
9,a yellow truck on a yellow background
9,old photo of a small truck in front of the house
9,an old picture of a cab truck
9,an old black and white photo of a vintage truck
9,an image of a truck driving down the road
9,a truck is driving down the road
9,orange truck on the highway
9,an old black and white photo of a truck
9,a black and white photo of a large truck
9,a truck and trailer driving down a highway
9,the red truck with blue and white stripes is shown
9,3d image of a truck driving on a road
9,the back of a truck on a snowy surface
9,"the big truck trailer for toddlers, a toy"
9,green truck traveling on a road in the countryside
9,a green dump truck is driving down a hill
9,the tow truck is parked in the parking lot
9,an antique truck with a big boom on top
9,a red truck with a large rig on the front
9,a large truck is sitting on a road in the mud
9,this is a picture of a semi truck parked
9,a forklift truck in an industrial area
9,a forklift truck driving up a building and down the street
9,firetrucks on display at the santa rosa parade of lights
9,a fire truck parked in a parking lot
9,a red fire truck is in the center of a white wall
9,the truck is parked inside the museum
9,the old truck in a museum with red walls
9,the museum has a large toy army truck
9,a group of people in white shirts are standing outside of an ambulance truck
9,this is a picture of a pink truck on a dirt road
9,a small pink toy car with a tank
9,a black and white picture of a truck
9,a green truck traveling down the road with two people on the back
9,a green truck driving down the road
9,a green truck driving down the road near a green field
9,an animated image of a truck in an industrial building
9,a truck in a dark room with the door open
9,a truck in a dark warehouse
9,a truck is being pulled out of a muddy area
9,a large truck on top of a large pond
9,one of the trucks has been pushed down on the ground
9,dually trucks for sale in cobb county 4
9,a photo of an old truck in the dark
9,a white truck in the middle of the road at night
9,a large white truck with red and yellow paint
9,big rigs with white trailers and red cars in the background
9,a blue dump truck sitting on a grassy field
9,a cartoon van on the road at night
9,a truck with the name tees on it
9,a truck with a knife is laying on a table
9,a small truck in the background with a large metal frame
9,a truck that is sitting in the room with the doors open
9,a street is covered with snow and a big truck is near it
9,blurry image of a truck on the road at sunset
9,a blurry image of a truck traveling down the road
9,blurred image of a truck traveling on the highway
9,a small truck is parked on the street
9,vintage truck on city street with cars in background
9,a truck parked near trees at night
9,garbage trucks in the streets of the city of madrid
9,a truck sitting in the dark
9,truck at the airport dmaf truckers association
9,there is a truck on the road with a flag
9,a commercial truck on a pink background
9,truck clipart transparent background
9,a large truck with blue background and blue lines
9,a small green truck is shown against a white background
9,a green truck on top of a white surface
9,a video game truck in the dark
9,a truck is parked in front of the building
9,an animated truck in a dark street
9,a truck is sitting in the tunnel under a yellow light
9,an image of a truck going through a tunnel
9,the yellow truck is in the tunnel
8,the ship is floating on water next to some mountains
8,small sail boat sailing past large cargo ship
8,a car on a white surface with its lights on
8,the big ship in the middle of the sea
8,a large red ship sitting on the water
8,the red ship is at the dock in the water
8,a very large pixel ship in a blue ocean
8,an old pixelated ship floating in the ocean
8,a sailing ship in the water on a cloudy day
8,a ship in the water is the background for the picture
8,the front of a red and white car in front of a building
8,a ship that is being towed in the water
8,a photo of the white ship floating in the ocean
8,a picture of a ship and it has the words ship on it
8,a container ship traveling through the fog in the ocean
8,"ship moving in water, stock image"
8,cargo ship in the sea
8,a large model ship is sitting on the hull
8,a close up image of a ship in pixel form
8,an image of a ship that looks like a pixel - like painting
8,a pixel image of a ship that is stuck on the wall
8,two large cargo ships in the ocean
8,the ship with the black mast in the middle of the ocean
8,a large ship floating in the water at night
8,the ship is cruising in the ocean at night
8,a ship on the ocean near some mountains
8,the ship in the ocean is on the horizon
8,a tall ship on the ocean in the fog
8,the tall ship sails on the water in the fog
8,the ship in the water is covered in pixels
8,a large ship floating in the ocean
8,a grey and white ship with the words on it
8,an image of a large ship in the sea
8,big ships with a red flag
8,the ship is positioned in the middle of the ocean
8,an image of a ship moving down the coast
8,an image of a ship and a barge in fog
8,an image of an empty ship in the water
8,the top view of the ocean with ship
8,the harbor view of a cargo ship on the water
8,a ship sits on the water next to a pier
8,a large ship anchored in the water
8,a ship sailing on a large body of water
8,the ship is going down with a wave
8,a large red ship in the ocean next to the water
8,the red ship is floating down the river
8,black and white photograph of a ship floating in the ocean
8,black and white photograph of a ship sailing in the ocean
8,the ship '' is on a body of water
8,a video game image of a ship in the ocean
8,an image of a ship that has been destroyed
8,an ocean with two large ships in the water
8,a large blue and red ship sailing on a blue ocean
8,a ship is on the ocean in front of a cloudy sky
8,the blues's new ship will be launched in 2020
8,a blurry image of a ship in a cloudy sky
8,the shipwreck is floating on the water in the ocean
8,''the ship of dreams'' sells for record-breaking £26m 6
8,a ship sitting in the ocean with a boat in front
